T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.247865	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58667	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.57171	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58678	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58695	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.57147	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58705	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58591	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.57118	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58645	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.132508	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.131617	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.132477	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.132526	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.131666	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.132474	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.132447	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.131645	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.132494	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.4834	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41313	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.48365	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.48325	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41323	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.48361	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.48319	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.4131	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.48408	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.276442	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.249811	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.276412	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.276408	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.249832	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.276426	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.27638	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.249809	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.276407	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44494	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44667	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44456	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44581	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.447	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44524	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44491	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44666	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44442	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.123598	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.123245	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.12358	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.123608	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.123251	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.123583	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.123599	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.12325	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.123611	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.52502	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.51791	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.52411	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.52506	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.51955	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.52496	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.52483	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.51824	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.52507	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.291633	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.390494	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.290147	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.291983	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.392062	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.291091	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.290385	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.391212	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.291523	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58431	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.55228	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58471	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58412	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.55214	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58462	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58712	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.55585	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.58727	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.128957	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.129182	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.128905	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.128904	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.129173	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.12893	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.12892	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.129165	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.128949	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.45029	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.43061	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.45143	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.45206	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.43048	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.45203	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.45209	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.43054	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.45131	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.248502	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.336014	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.248342	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.248485	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.335423	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.248546	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.248603	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.335537	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.248503	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.52276	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.50491	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.52286	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.52317	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.50505	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.52336	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.52287	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.50495	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.52271	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	2	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.13337	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	2	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.132764	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	2	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.133381	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	2	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.133378	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	2	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.13268	
