T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	func_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.0119893	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.0121394	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.0120048	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.0120189	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.0122092	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.0119856	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.425158	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.42236	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.426367	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.426129	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.422596	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.426203	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.426321	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.422395	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.46875	5	1	0.426371	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.0404206	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.0485082	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.0404643	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.0405108	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.04847	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.040555	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.0404492	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.0469526	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.0403855	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.427223	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.426394	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.427349	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.429703	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.421793	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.429687	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.427403	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.426486	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kLambda	kNone	16003008	15	0.234375	5	1	0.427243	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0120032	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0122386	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0107968	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0108141	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0121846	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0111593	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0111707	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0114568	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.0119867	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.425945	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.422617	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.426248	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.426276	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.422446	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.426351	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.426158	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.422654	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.46875	5	1	0.426126	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0404772	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0468218	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0402727	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0404899	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0468135	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0402794	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0404253	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0493363	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.0403115	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.427176	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.425861	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.42814	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.427244	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.423535	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.427156	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.428166	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.42587	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	64	8	1	0	5	kNone	kMDRange	kFunctor	kNone	16003008	15	0.234375	5	1	0.428131	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0115954	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0113956	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0113879	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.00984838	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.011627	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0116077	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0100972	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0101186	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.0115957	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.432728	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.432355	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.433731	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.432764	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.433493	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.432811	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.433913	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.432248	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.46875	5	1	0.433867	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0275627	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0366884	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0274066	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0274848	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0367283	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0273898	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0275662	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0393622	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.0271392	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.435044	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.433321	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.435089	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.435314	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.432554	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.435188	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.43505	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.43332	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kLambda	kNone	16777216	15	0.234375	5	1	0.435052	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0115914	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.00991898	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.00988851	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.00989133	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116951	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116048	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0115934	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0116185	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.0115973	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.432744	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	512	256	128	16777216	0	511	0	255	0	127	512	1	1	0	5	kNone	kMDRange	kFunctor	kNone	16777216	15	0.46875	5	1	0.433332	
