T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.192627	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.110717	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.110798	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.192617	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.110828	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.43084	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.40862	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.43062	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.43095	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.40878	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.43145	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.43098	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.40932	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	1	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.43097	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0634915	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0626374	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0635208	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0634959	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0626143	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0635204	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.063494	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0626406	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0634889	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41079	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.33865	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41094	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41059	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.33932	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41045	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41073	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.33889	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.41147	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.138742	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.112012	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.138748	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.138722	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.112005	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.138741	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.138765	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.111941	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.138748	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.3137	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31519	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31416	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31483	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31529	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31454	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31504	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31504	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	512	2	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.31395	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0545806	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0542411	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0546169	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0545839	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0542483	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0546057	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0545987	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0542523	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	0.0546031	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.45279	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.44561	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.45242	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.45385	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.44451	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.45392	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.45322	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.44447	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.46875	5	1	1.45166	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.154133	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.267134	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.161951	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.16179	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.266614	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.161505	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.160798	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.2665	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	0.16269	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44883	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.41613	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44838	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44853	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.41669	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44861	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44825	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.41623	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	64	8	1	0	5	kNone	kMDRange	kNone	16777216	15	0.234375	5	1	1.44783	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0594757	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0601122	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0598054	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0597774	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0600862	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0598089	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0598242	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0601032	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	0.0597984	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.39124	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.36606	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.39174	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.39137	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.36635	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.39168	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.39106	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.36572	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.46875	5	1	1.39163	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.110926	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.20026	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.110973	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.111003	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.200565	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.110866	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.110806	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.201246	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	0.110871	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.36222	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.34401	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.36284	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.36265	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.34384	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.36286	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.36314	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.34405	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	512	1	1	0	5	kNone	kMDRange	kNone	16003008	15	0.234375	5	1	1.36278	
